Job ID,Client ID,Client Email,Client First Name,Client Last Name,Cleaner ID,Cleaner Email,Cleaner First Name,Cleaner Last Name,Property ID,Property Type,Property Size (sqft),Latitude,Longitude,Address,City,Scheduled Date,Start Time,End Time,Client Budget,Services Description,Winning Bid Amount,Bid Estimated Duration (hrs),Total Bids Received,Job Status,Review Overall Rating,Review Comment,Job Created At,Job Completed At
1443,1807,client_487@synthetic.test,Client487,Test,1218,cleaner_98@synthetic.test,Cleaner98,TestPremium,881,office,2049,37.96266205,23.76834288,"12 Synthetic St, Athens",Athens,2024-12-24,12:00,,126.0,Regular cleaning service needed for 2049sqft space,430.0,7.0,8,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:20,2025-11-08 17:27:20
1444,1443,client_123@synthetic.test,Client123,Test,1288,cleaner_168@synthetic.test,Cleaner168,TestExperienced,389,apartment,1084,38.05303681,23.75038511,"21 Synthetic St, Athens",Athens,2024-11-24,14:00,,35.0,Deep cleaning required for apartment in Athens,90.0,6.0,8,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:20,2025-11-08 17:27:20
1445,1464,client_144@synthetic.test,Client144,Test,1291,cleaner_171@synthetic.test,Cleaner171,TestAverage,416,apartment,682,38.02954179,23.75180921,"176 Synthetic St, Athens",Athens,2025-04-22,14:00,,193.0,Deep cleaning required for apartment in Athens,25.0,3.0,8,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1447,1560,client_240@synthetic.test,Client240,Test,1256,cleaner_136@synthetic.test,Cleaner136,TestAverage,545,house,1373,37.97975106,23.84306425,"113 Synthetic St, Athens",Athens,2025-02-14,11:00,,180.0,Need thorough cleaning of 1373sqft house,75.0,5.0,6,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:20,2025-11-08 17:27:20
1450,1610,client_290@synthetic.test,Client290,Test,1130,cleaner_10@synthetic.test,Cleaner10,TestAverage,612,office,2103,37.89234492,23.73543015,"197 Synthetic St, Athens",Athens,2025-01-02,09:00,,51.0,Deep cleaning required for office in Athens,170.0,5.0,5,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1451,1774,client_454@synthetic.test,Client454,Test,1191,cleaner_71@synthetic.test,Cleaner71,TestPremium,828,apartment,742,38.07759312,23.86583433,"159 Synthetic St, Athens",Athens,2025-07-27,09:00,,179.0,Deep cleaning required for apartment in Athens,45.0,3.0,7,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:20,2025-11-08 17:27:20
1452,1439,client_119@synthetic.test,Client119,Test,1222,cleaner_102@synthetic.test,Cleaner102,TestBudget,382,house,866,38.12174733,23.57755869,"9 Synthetic St, Athens",Athens,2025-09-30,09:00,,69.0,Need thorough cleaning of 866sqft house,35.0,6.0,5,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:20,2025-11-08 17:27:20
1453,1353,client_33@synthetic.test,Client33,Test,1217,cleaner_97@synthetic.test,Cleaner97,TestAverage,273,office,4179,38.03232352,23.66253639,"22 Synthetic St, Athens",Athens,2025-05-05,09:00,,125.0,Deep cleaning required for office in Athens,445.0,8.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:20,2025-11-08 17:27:20
1454,1509,client_189@synthetic.test,Client189,Test,1218,cleaner_98@synthetic.test,Cleaner98,TestPremium,475,apartment,1117,38.12128942,23.74538773,"27 Synthetic St, Athens",Athens,2025-08-30,14:00,,59.0,Regular cleaning service needed for 1117sqft space,165.0,5.0,6,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:20,2025-11-08 17:27:20
1455,1338,client_18@synthetic.test,Client18,Test,1127,cleaner_7@synthetic.test,Cleaner7,TestAverage,254,house,1135,37.97989142,23.61014979,"166 Synthetic St, Athens",Athens,2025-02-18,11:00,,74.0,Regular cleaning service needed for 1135sqft space,85.0,5.0,3,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:20,2025-11-08 17:27:20
1456,1571,client_251@synthetic.test,Client251,Test,1224,cleaner_104@synthetic.test,Cleaner104,TestExperienced,559,house,2942,38.0415075,23.63934807,"164 Synthetic St, Athens",Athens,2025-04-03,13:00,,126.0,Deep cleaning required for house in Athens,370.0,7.0,3,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:20,2025-11-08 17:27:20
1458,1430,client_110@synthetic.test,Client110,Test,1163,cleaner_43@synthetic.test,Cleaner43,TestBudget,373,apartment,524,38.03052481,23.85602112,"21 Synthetic St, Athens",Athens,2025-08-31,13:00,,156.0,Regular cleaning service needed for 524sqft space,10.0,1.0,6,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1459,1409,client_89@synthetic.test,Client89,Test,1154,cleaner_34@synthetic.test,Cleaner34,TestExperienced,346,office,1619,38.0764426,23.70137116,"18 Synthetic St, Athens",Athens,2025-04-24,13:00,,86.0,Deep cleaning required for office in Athens,220.0,7.0,4,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1460,1689,client_369@synthetic.test,Client369,Test,1237,cleaner_117@synthetic.test,Cleaner117,TestExperienced,715,house,2582,37.88483687,23.74767287,"4 Synthetic St, Athens",Athens,2025-09-21,15:00,,161.0,Regular cleaning service needed for 2582sqft space,240.0,5.0,3,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1461,1607,client_287@synthetic.test,Client287,Test,1196,cleaner_76@synthetic.test,Cleaner76,TestAverage,607,house,817,38.06435545,23.86183672,"82 Synthetic St, Athens",Athens,2025-08-22,12:00,,143.0,Need thorough cleaning of 817sqft house,35.0,5.0,5,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1462,1800,client_480@synthetic.test,Client480,Test,1229,cleaner_109@synthetic.test,Cleaner109,TestAverage,867,office,2148,38.09141066,23.70411834,"51 Synthetic St, Athens",Athens,2025-06-05,10:00,,105.0,Deep cleaning required for office in Athens,150.0,5.0,7,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1463,1439,client_119@synthetic.test,Client119,Test,1223,cleaner_103@synthetic.test,Cleaner103,TestExperienced,384,apartment,1447,38.09051613,23.58401041,"177 Synthetic St, Athens",Athens,2025-04-24,08:00,,57.0,Deep cleaning required for apartment in Athens,80.0,5.0,3,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1464,1754,client_434@synthetic.test,Client434,Test,1286,cleaner_166@synthetic.test,Cleaner166,TestBudget,802,apartment,1156,37.97042971,23.58728222,"41 Synthetic St, Athens",Athens,2025-10-25,10:00,,68.0,Need thorough cleaning of 1156sqft apartment,60.0,4.0,3,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:20,2025-11-08 17:27:20
1465,1587,client_267@synthetic.test,Client267,Test,1259,cleaner_139@synthetic.test,Cleaner139,TestBudget,579,house,2415,38.05384289,23.7287649,"109 Synthetic St, Athens",Athens,2025-04-24,10:00,,71.0,Regular cleaning service needed for 2415sqft space,110.0,6.0,4,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1466,1813,client_493@synthetic.test,Client493,Test,1193,cleaner_73@synthetic.test,Cleaner73,TestExperienced,890,house,2571,37.98747863,23.67841219,"116 Synthetic St, Athens",Athens,2025-08-18,12:00,,116.0,Need thorough cleaning of 2571sqft house,485.0,5.0,8,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1467,1664,client_344@synthetic.test,Client344,Test,1241,cleaner_121@synthetic.test,Cleaner121,TestExperienced,683,house,1539,37.90917944,23.73211077,"172 Synthetic St, Athens",Athens,2025-03-25,14:00,,104.0,Deep cleaning required for house in Athens,230.0,8.0,3,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1468,1606,client_286@synthetic.test,Client286,Test,1200,cleaner_80@synthetic.test,Cleaner80,TestExperienced,606,house,902,37.99575998,23.62627928,"78 Synthetic St, Athens",Athens,2025-02-12,08:00,,120.0,Need thorough cleaning of 902sqft house,70.0,5.0,5,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:20,2025-11-08 17:27:20
1469,1484,client_164@synthetic.test,Client164,Test,1130,cleaner_10@synthetic.test,Cleaner10,TestAverage,445,apartment,1011,37.85031918,23.68220595,"38 Synthetic St, Athens",Athens,2025-08-12,08:00,,138.0,Deep cleaning required for apartment in Athens,80.0,3.0,4,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1470,1665,client_345@synthetic.test,Client345,Test,1276,cleaner_156@synthetic.test,Cleaner156,TestAverage,685,office,4864,38.12243512,23.8001624,"120 Synthetic St, Athens",Athens,2024-12-01,15:00,,194.0,Need thorough cleaning of 4864sqft office,450.0,5.0,5,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:20,2025-11-08 17:27:20
1471,1647,client_327@synthetic.test,Client327,Test,1311,cleaner_191@synthetic.test,Cleaner191,TestAverage,662,office,1126,37.93188677,23.66832578,"160 Synthetic St, Athens",Athens,2024-11-17,13:00,,61.0,Deep cleaning required for office in Athens,60.0,5.0,4,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:20,2025-11-08 17:27:20
1472,1655,client_335@synthetic.test,Client335,Test,1132,cleaner_12@synthetic.test,Cleaner12,TestPremium,673,house,1147,37.85073477,23.65076867,"61 Synthetic St, Athens",Athens,2025-01-24,16:00,,116.0,Regular cleaning service needed for 1147sqft space,130.0,6.0,8,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:20,2025-11-08 17:27:20
1473,1353,client_33@synthetic.test,Client33,Test,1191,cleaner_71@synthetic.test,Cleaner71,TestPremium,273,office,4179,38.03232352,23.66253639,"22 Synthetic St, Athens",Athens,2024-12-08,16:00,,139.0,Deep cleaning required for office in Athens,760.0,5.0,4,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:20,2025-11-08 17:27:20
1474,1770,client_450@synthetic.test,Client450,Test,1189,cleaner_69@synthetic.test,Cleaner69,TestBudget,823,apartment,534,37.91458626,23.67300093,"142 Synthetic St, Athens",Athens,2025-05-31,13:00,,192.0,Deep cleaning required for apartment in Athens,15.0,4.0,7,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:20,2025-11-08 17:27:20
1475,1454,client_134@synthetic.test,Client134,Test,1215,cleaner_95@synthetic.test,Cleaner95,TestBudget,403,apartment,929,38.0558039,23.64106259,"140 Synthetic St, Athens",Athens,2025-05-17,16:00,,65.0,Deep cleaning required for apartment in Athens,45.0,4.0,3,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:20,2025-11-08 17:27:20
1476,1717,client_397@synthetic.test,Client397,Test,1145,cleaner_25@synthetic.test,Cleaner25,TestBudget,756,office,2979,37.94201864,23.77964094,"177 Synthetic St, Athens",Athens,2024-12-22,13:00,,87.0,Deep cleaning required for office in Athens,260.0,5.0,5,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:20,2025-11-08 17:27:20
1477,1650,client_330@synthetic.test,Client330,Test,1143,cleaner_23@synthetic.test,Cleaner23,TestBudget,665,apartment,1321,38.13101347,23.8415377,"31 Synthetic St, Athens",Athens,2025-04-18,15:00,,31.0,Deep cleaning required for apartment in Athens,55.0,3.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:20,2025-11-08 17:27:20
1478,1618,client_298@synthetic.test,Client298,Test,1200,cleaner_80@synthetic.test,Cleaner80,TestExperienced,623,house,2029,37.90115607,23.81486586,"40 Synthetic St, Athens",Athens,2025-10-16,15:00,,192.0,Deep cleaning required for house in Athens,235.0,5.0,5,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:20,2025-11-08 17:27:20
1479,1596,client_276@synthetic.test,Client276,Test,1285,cleaner_165@synthetic.test,Cleaner165,TestBudget,592,house,2978,37.9695232,23.72793503,"32 Synthetic St, Athens",Athens,2025-09-17,11:00,,124.0,Need thorough cleaning of 2978sqft house,135.0,5.0,4,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:20,2025-11-08 17:27:20
1480,1632,client_312@synthetic.test,Client312,Test,1207,cleaner_87@synthetic.test,Cleaner87,TestExperienced,641,house,2903,38.06100021,23.59025508,"28 Synthetic St, Athens",Athens,2025-02-03,08:00,,110.0,Regular cleaning service needed for 2903sqft space,400.0,7.0,6,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:21,2025-11-08 17:27:21
1481,1633,client_313@synthetic.test,Client313,Test,1282,cleaner_162@synthetic.test,Cleaner162,TestAverage,642,house,842,37.86947667,23.65340374,"17 Synthetic St, Athens",Athens,2025-01-08,13:00,,51.0,Need thorough cleaning of 842sqft house,40.0,6.0,6,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:21,2025-11-08 17:27:21
1482,1433,client_113@synthetic.test,Client113,Test,1143,cleaner_23@synthetic.test,Cleaner23,TestBudget,376,apartment,766,37.99329832,23.63433812,"135 Synthetic St, Athens",Athens,2025-10-18,09:00,,148.0,Deep cleaning required for apartment in Athens,20.0,2.0,3,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:21,2025-11-08 17:27:21
1484,1484,client_164@synthetic.test,Client164,Test,1176,cleaner_56@synthetic.test,Cleaner56,TestPremium,445,apartment,1011,37.85031918,23.68220595,"38 Synthetic St, Athens",Athens,2025-09-10,08:00,,36.0,Deep cleaning required for apartment in Athens,140.0,3.0,5,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:21,2025-11-08 17:27:21
1486,1754,client_434@synthetic.test,Client434,Test,1259,cleaner_139@synthetic.test,Cleaner139,TestBudget,802,apartment,1156,37.97042971,23.58728222,"41 Synthetic St, Athens",Athens,2025-02-28,16:00,,103.0,Regular cleaning service needed for 1156sqft space,40.0,6.0,8,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:21,2025-11-08 17:27:21
1487,1348,client_28@synthetic.test,Client28,Test,1252,cleaner_132@synthetic.test,Cleaner132,TestAverage,267,apartment,557,37.9843511,23.61919049,"43 Synthetic St, Athens",Athens,2025-04-08,16:00,,32.0,Need thorough cleaning of 557sqft apartment,15.0,4.0,8,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:21,2025-11-08 17:27:21
1488,1609,client_289@synthetic.test,Client289,Test,1133,cleaner_13@synthetic.test,Cleaner13,TestExperienced,611,house,2136,38.0190566,23.64360944,"92 Synthetic St, Athens",Athens,2025-03-16,12:00,,177.0,Regular cleaning service needed for 2136sqft space,360.0,5.0,5,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:21,2025-11-08 17:27:21
1489,1747,client_427@synthetic.test,Client427,Test,1310,cleaner_190@synthetic.test,Cleaner190,TestBudget,794,office,4868,37.83536402,23.67919409,"61 Synthetic St, Athens",Athens,2025-05-05,14:00,,134.0,Regular cleaning service needed for 4868sqft space,275.0,7.0,4,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:21,2025-11-08 17:27:21
1490,1508,client_188@synthetic.test,Client188,Test,1206,cleaner_86@synthetic.test,Cleaner86,TestAverage,474,house,1445,38.06563613,23.77883721,"70 Synthetic St, Athens",Athens,2025-09-05,16:00,,46.0,Need thorough cleaning of 1445sqft house,100.0,6.0,3,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:21,2025-11-08 17:27:21
1491,1518,client_198@synthetic.test,Client198,Test,1250,cleaner_130@synthetic.test,Cleaner130,TestBudget,485,apartment,1440,37.91847721,23.68208463,"148 Synthetic St, Athens",Athens,2025-02-25,10:00,,95.0,Deep cleaning required for apartment in Athens,50.0,3.0,4,completed,7,"Quality work, would use again.",2025-11-08 17:27:21,2025-11-08 17:27:21
1492,1626,client_306@synthetic.test,Client306,Test,1186,cleaner_66@synthetic.test,Cleaner66,TestAverage,633,office,2805,37.93928881,23.62061525,"36 Synthetic St, Athens",Athens,2025-08-28,14:00,,56.0,Need thorough cleaning of 2805sqft office,230.0,6.0,7,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:21,2025-11-08 17:27:21
1493,1565,client_245@synthetic.test,Client245,Test,1311,cleaner_191@synthetic.test,Cleaner191,TestAverage,552,apartment,749,38.10519871,23.82372177,"25 Synthetic St, Athens",Athens,2024-11-22,09:00,,59.0,Regular cleaning service needed for 749sqft space,25.0,2.0,3,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:21,2025-11-08 17:27:21
1495,1674,client_354@synthetic.test,Client354,Test,1317,cleaner_197@synthetic.test,Cleaner197,TestAverage,695,office,1239,38.11870235,23.85696669,"65 Synthetic St, Athens",Athens,2025-04-06,09:00,,159.0,Regular cleaning service needed for 1239sqft space,50.0,5.0,3,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:21,2025-11-08 17:27:21
1496,1752,client_432@synthetic.test,Client432,Test,1154,cleaner_34@synthetic.test,Cleaner34,TestExperienced,800,house,1467,38.04050536,23.86184601,"188 Synthetic St, Athens",Athens,2024-12-05,14:00,,137.0,Deep cleaning required for house in Athens,95.0,6.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:21,2025-11-08 17:27:21
1497,1793,client_473@synthetic.test,Client473,Test,1157,cleaner_37@synthetic.test,Cleaner37,TestAverage,858,apartment,1222,38.03706934,23.74527742,"76 Synthetic St, Athens",Athens,2025-07-07,08:00,,156.0,Need thorough cleaning of 1222sqft apartment,50.0,5.0,7,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:21,2025-11-08 17:27:21
1498,1606,client_286@synthetic.test,Client286,Test,1259,cleaner_139@synthetic.test,Cleaner139,TestBudget,606,house,902,37.99575998,23.62627928,"78 Synthetic St, Athens",Athens,2025-05-29,13:00,,162.0,Need thorough cleaning of 902sqft house,40.0,5.0,3,completed,7,"Quality work, would use again.",2025-11-08 17:27:21,2025-11-08 17:27:21
1499,1606,client_286@synthetic.test,Client286,Test,1240,cleaner_120@synthetic.test,Cleaner120,TestAverage,606,house,902,37.99575998,23.62627928,"78 Synthetic St, Athens",Athens,2024-12-08,11:00,,184.0,Deep cleaning required for house in Athens,40.0,4.0,3,completed,7,"Quality work, would use again.",2025-11-08 17:27:21,2025-11-08 17:27:21
1500,1333,client_13@synthetic.test,Client13,Test,1315,cleaner_195@synthetic.test,Cleaner195,TestAverage,247,apartment,511,38.01886548,23.65332253,"30 Synthetic St, Athens",Athens,2025-10-23,08:00,,40.0,Need thorough cleaning of 511sqft apartment,15.0,2.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:21,2025-11-08 17:27:21
1501,1676,client_356@synthetic.test,Client356,Test,1222,cleaner_102@synthetic.test,Cleaner102,TestBudget,697,apartment,1236,37.87708337,23.63004628,"71 Synthetic St, Athens",Athens,2025-04-20,12:00,,52.0,Deep cleaning required for apartment in Athens,30.0,4.0,4,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:21,2025-11-08 17:27:21
